6.626765e+06	0.000000e+00
6.625887e+06	2.082269e+05
6.623249e+06	4.166995e+05
6.618843e+06	6.256649e+05
6.612654e+06	8.353725e+05
6.604661e+06	1.046076e+06
6.594837e+06	1.258032e+06
6.583148e+06	1.471508e+06
6.569554e+06	1.686775e+06
6.554007e+06	1.904115e+06
6.536452e+06	2.123822e+06
6.516827e+06	2.346202e+06
6.495059e+06	2.571576e+06
6.471068e+06	2.800281e+06
6.444764e+06	3.032676e+06
6.416045e+06	3.269138e+06
6.384798e+06	3.510073e+06
6.350898e+06	3.755910e+06
6.314203e+06	4.007115e+06
6.274559e+06	4.264186e+06
6.231791e+06	4.527661e+06
6.185709e+06	4.798128e+06
6.136097e+06	5.076221e+06
6.082717e+06	5.362636e+06
6.025304e+06	5.658137e+06
5.963560e+06	5.963560e+06
5.897153e+06	6.279830e+06
5.825713e+06	6.607974e+06
5.748820e+06	6.949129e+06
5.666003e+06	7.304568e+06
5.576732e+06	7.675714e+06
5.480404e+06	8.064169e+06
5.376333e+06	8.471746e+06
5.263739e+06	8.900496e+06
5.141725e+06	9.352763e+06
5.009261e+06	9.831229e+06
4.865157e+06	1.033898e+07
4.708027e+06	1.087961e+07
4.536255e+06	1.145727e+07
4.347938e+06	1.207686e+07
4.140827e+06	1.274416e+07
3.912240e+06	1.346602e+07
3.658954e+06	1.425068e+07
3.377066e+06	1.510812e+07
3.061799e+06	1.605051e+07
2.707248e+06	1.709289e+07
2.306023e+06	1.825406e+07
1.848759e+06	1.955782e+07
1.323399e+06	2.103483e+07
7.141658e+05	2.272512e+07
4.430198e-02	2.468217e+07
-8.478464e+05	2.697891e+07
-1.869670e+06	2.971755e+07
-3.123758e+06	3.304591e+07
-4.697687e+06	3.718603e+07
-6.729358e+06	4.248749e+07
-9.449194e+06	4.953441e+07
-1.327337e+07	5.938166e+07
-1.903822e+07	7.414898e+07
-2.870938e+07	9.881833e+07
-4.825926e+07	1.485267e+08
-1.084853e+08	3.013296e+08
3.029723e+09	-7.652207e+09
1.194309e+08	-2.759885e+08
6.564688e+07	-1.395067e+08
4.729026e+07	-9.281236e+07
3.803876e+07	-6.919225e+07
3.247048e+07	-5.490459e+07
2.875558e+07	-4.531154e+07
2.610425e+07	-3.841124e+07
2.411977e+07	-3.319802e+07
2.258101e+07	-2.911127e+07
2.135498e+07	-2.581374e+07
2.035689e+07	-2.309036e+07
1.953014e+07	-2.079749e+07
1.883553e+07	-1.883553e+07
1.824501e+07	-1.713321e+07
1.773804e+07	-1.563818e+07
1.729919e+07	-1.431113e+07
1.691667e+07	-1.312192e+07
1.658135e+07	-1.204705e+07
1.628599e+07	-1.106795e+07
1.602484e+07	-1.016967e+07
1.579325e+07	-9.340103e+06
1.558744e+07	-8.569267e+06
1.540429e+07	-7.848877e+06
1.524122e+07	-7.171976e+06
1.509610e+07	-6.532668e+06
1.496714e+07	-5.925908e+06
1.485281e+07	-5.347341e+06
1.475186e+07	-4.793171e+06
1.466322e+07	-4.260060e+06
1.458600e+07	-3.745048e+06
1.451943e+07	-3.245477e+06
1.446289e+07	-2.758944e+06
1.441586e+07	-2.283249e+06
1.437793e+07	-1.816355e+06
1.434876e+07	-1.356357e+06
1.432810e+07	-9.014475e+05
1.431577e+07	-4.498912e+05
1.431167e+07	-5.137589e-02
1.431577e+07	4.498911e+05
1.432810e+07	9.014474e+05
1.434876e+07	1.356357e+06
1.437793e+07	1.816355e+06
1.441586e+07	2.283249e+06
1.446289e+07	2.758944e+06
1.451943e+07	3.245477e+06
1.458600e+07	3.745047e+06
1.466322e+07	4.260060e+06
1.475186e+07	4.793171e+06
1.485281e+07	5.347341e+06
1.496714e+07	5.925908e+06
1.509610e+07	6.532668e+06
1.524122e+07	7.171976e+06
1.540429e+07	7.848877e+06
1.558744e+07	8.569267e+06
1.579325e+07	9.340103e+06
1.602484e+07	1.016967e+07
1.628599e+07	1.106795e+07
1.658135e+07	1.204705e+07
1.691667e+07	1.312192e+07
1.729919e+07	1.431113e+07
1.773804e+07	1.563818e+07
1.824501e+07	1.713321e+07
1.883553e+07	1.883553e+07
1.953014e+07	2.079749e+07
2.035689e+07	2.309036e+07
2.135498e+07	2.581374e+07
2.258101e+07	2.911127e+07
2.411977e+07	3.319802e+07
2.610425e+07	3.841124e+07
2.875558e+07	4.531154e+07
3.247048e+07	5.490458e+07
3.803876e+07	6.919225e+07
4.729026e+07	9.281235e+07
6.564688e+07	1.395067e+08
1.194309e+08	2.759885e+08
3.029705e+09	7.652161e+09
-1.084854e+08	-3.013297e+08
-4.825927e+07	-1.485268e+08
-2.870938e+07	-9.881833e+07
-1.903822e+07	-7.414898e+07
